Source,Target,Category,Weight
Chrysobale Nipserc,Pierre NOVELIER,MineSouriante,1
Chrysobale Nipserc,Sander Pierron,MineSouriante,1
Chrysobale Nipserc,Théo Hannon,MineSouriante,1
Claire Gérard,Demuyter,MA-subj,1
Claire Gérard,Ewbank,MA-subj,1
Claire Gérard,Finet,MA-subj,1
Claire Gérard,Fontaine,MA-subj,1
Claire Gérard,Golstein,MA-subj,1
Claire Gérard,Hislaire,MA-subj,1
Claire Gérard,Hyppolite Daeye,MA-subj,1
Claire Gérard,Jean Dess,MA-subj,1
Claire Gérard,Jules Gibet,MA-subj,1
Claire Gérard,Krumme,MA-subj,1
Claire Gérard,Louis Piérard,MA-subj,1
Claire Gérard,Léon Coeckelbergh,MA-subj,1
Claire Gérard,Marcel Antoine,MA-subj,1
Claire Gérard,Massonaet,MA-subj,1
Claire Gérard,Mme Eugenia Buyko,MA-subj,1
Claire Gérard,Paulus,MA-subj,1
Claire Gérard,Tytgat,MA-subj,1
Claire Gérard,Van Remoortel,MA-subj,1
Claire Gérard,Verboom,MA-subj,1
Claude Robert,Daemen,MA-subj,1
Claude Robert,Georges De Hens,MA-subj,1
Claude Robert,Hoffman,MA-subj,1
Claude Robert,Marcel Antoine,MA-subj,1
Claude Robert,Nicole,MA-subj,1
Claude Robert,Rolan,MA-subj,1
Claude Valère,De Mot,MA-subj,1
Claude Valère,Jeannot,MA-subj,1
Claude Valère,Licas,MA-subj,1
Claude Valère,Licas II,MA-subj,1
Claude Valère,Marcel Antoine,MA-subj,1
Claude Valère,Max,MA-subj,1
Claude Valère,Pierre Gilbert,MA-subj,1
Claude Valère,Robert Carlier,MA-subj,1
Claude Valère,Rouppe,MA-subj,1
Claude Valère,Simone Max,MA-subj,1
Claude Valère,Tchantchès,MA-subj,1
Claude Valère,Willy Clément,MA-subj,1
Claude Valère,de Brouckere,MA-subj,1
Clavert,Denise Beeremans,MA-subj,1
Clavert,Fontaine,MA-subj,1
Clavert,Georges Antoine,MA-subj,1
Clavert,Geroday,MA-subj,1
Clavert,Hélène 'T Sas,MA-subj,1
Clavert,Jacqueline Moerman,MA-subj,1
Clavert,Jeanne Tastenoye,MA-subj,1
Clavert,Jules Lempereur,MA-subj,1
Clavert,Levacque,MA-subj,1
Clavert,Marcel Antoine,MA-subj,1
Clavert,Mathieu,MA-subj,1
Clavert,Nelly Coupez,MA-subj,1
Clavert,Odette Lhost,MA-subj,1
Clavert,P. Polof,MA-subj,1
Clavert,Raymond Rypens-Verhassel,MA-subj,1
Clavert,René Calés,MA-subj,1
Clavert,Ressier,MA-subj,1
Clavert,Réne Ramlot,MA-subj,1
Clavert,Siccard,MA-subj,1
Clavert,Simonne Jacquet,MA-subj,1
Clavert,Van Ingelghem,MA-subj,1
Clavert,Vlotor Siccard,MA-subj,1
Clavert,Willy Jacques,MA-subj,1
Coco Lulu,Céel,MA-subj,1
Coco Lulu,Fernand Servais,MA-subj,1
Coco Lulu,Fursy,MA-subj,1
Coco Lulu,George Garnir,MA-subj,1
Coco Lulu,Henry Enthoven,MA-subj,1
Coco Lulu,Hélène Lefèvre,MA-subj,1
Coco Lulu,Jacques Lippe,MA-subj,1
Coco Lulu,Jean d'Osta,MA-subj,1
Coco Lulu,Jef Kazak,MA-subj,1
Coco Lulu,Kervyn de Marcke ten Driesche,MA-subj,1
Coco Lulu,Marcel Antoine,MA-subj,1
Coco Lulu,Marcel Lefèvre,MA-subj,1
Coco Lulu,Rina Ketty,MA-subj,1
Coco Lulu,Robert Carlier,MA-subj,1
Coco Lulu,Roméo Cariés,MA-subj,1
Coco Lulu,Yvonne Sarcey,MA-subj,1
Coco Lulu,Zappy Max,MA-subj,1
Cody,Crahay,MA-subj,1
Cody,Dolley,MA-subj,1
Cody,Gits,MA-subj,1
Cody,Lemmens,MA-subj,1
Cody,Marcel Antoine,MA-subj,1
Cody,Martin,MA-subj,1
Cody,Massaux,MA-subj,1
Cody,Mlle Langaskens,MA-subj,1
Cody,Mlle Marie-Madeleine Wery,MA-subj,1
Cody,Mme Jadin,MA-subj,1
Cody,Oscar Biltiau,MA-subj,1
Cody,René Calés,MA-subj,1
Cody,Stillekens,MA-subj,1
Cody,Van Molder,MA-subj,1
Cody,Verbist,MA-subj,1
Coelst,Colruyt,MA-subj,1
Coelst,Daniel Regnier,MA-subj,1
Coelst,Delporte,MA-subj,1
Coelst,Faustus,Radio,1
Coelst,Franz Dezwaef,MA-subj,1
Coelst,Frirque,MA-subj,1
Coelst,Guernier,Radio,1
Coelst,Hendrickx,MA-subj,1
Coelst,Jacqmain,MA-subj,1
Coelst,Joachim,MA-subj,1
Coelst,Jonau,MA-subj,1
Coelst,L. Mestdagh,Radio,1
Coelst,Laesberg,MA-subj,1
Coelst,Lippens,Radio,1
Coelst,Louis Vogels,MA-subj,1
Coelst,Marcel Achard,MA-subj,1
Coelst,Marcel Antoine,MA-subj,2
Coelst,Max,MA-subj,1
Coelst,Mertens,MA-subj,1
Coelst,Rickal,MA-subj,1
Coelst,Van Beneden,MA-subj,1
Coelst,Van de Plassche,MA-subj,1
Coelst,Victor De Boeck,MA-subj,1
Coelst,Waucquez,Radio,1
Coelst,Wauwermans,Radio,1
Coelst,William,MA-subj,1
Coelst,le Thoor,MA-subj,1
Coets,Deleener,MA-subj,1
Coets,Eggelpoels,MA-subj,1
Coets,Esther Manheimer,MA-subj,1
Coets,Firmin Baes,MA-subj,1
Coets,Germaine Beersman,MA-subj,1
Coets,Liébaut,MA-subj,1
Coets,Lucien Hirsch,MA-subj,1
Coets,Marcel Antoine,MA-subj,1
Coets,Marcel RootHoofd,MA-subj,1
Coets,Marcelle Vandesande,MA-subj,1
Coets,Mendel,MA-subj,1
Coets,Natan,MA-subj,1
Coets,Pimparé,MA-subj,1
Coets,Raymond Rypens-Verhassel,MA-subj,1
Coets,Raymonde Herlin,MA-subj,1
Coets,Robert Boxus,MA-subj,1
Coets,Robert Goffin,MA-subj,1
Coets,Réne Ramlot,MA-subj,1
Coets,Siccard,MA-subj,1
Coets,Suzanne Chklar-Matton,MA-subj,1
Coets,Van Speybroeck,MA-subj,1
Coets,Van Straeten,MA-subj,1
Collin d'Harleville,Daltzenberg,MA-subj,1
Collin d'Harleville,De Coene,MA-subj,2
Collin d'Harleville,De Ridder,MA-subj,1
Collin d'Harleville,Decae,MA-subj,2
Collin d'Harleville,Fany Prils,MA-subj,2
Collin d'Harleville,Fauconnier,MA-subj,2
Collin d'Harleville,Favere,MA-subj,1
Collin d'Harleville,Genotte,MA-subj,2
Collin d'Harleville,Germain Lucigny,MA-subj,1
Collin d'Harleville,Goes,MA-subj,1
Collin d'Harleville,Géo Burtin,MA-subj,1
Collin d'Harleville,Lambeau,MA-subj,1
Collin d'Harleville,Lasseron,MA-subj,1
Collin d'Harleville,Leuridan,MA-subj,2
Collin d'Harleville,Limbourg,MA-subj,1
Collin d'Harleville,Lucigny,MA-subj,2
Collin d'Harleville,Léon De Greef,MA-subj,1
Collin d'Harleville,Mahy,MA-subj,1
Collin d'Harleville,Marcel Antoine,MA-subj,2
Collin d'Harleville,Marcel Lucigny,MA-subj,1
Collin d'Harleville,Marcel Savières,MA-subj,2
Collin d'Harleville,Mathieu,MA-subj,1
Collin d'Harleville,Neels,MA-subj,1
Collin d'Harleville,Ponchielli,MA-subj,1
Collin d'Harleville,Renoz,MA-subj,2
Collin d'Harleville,Rimsky Korsakow,MA-subj,1
Collin d'Harleville,Schouten,MA-subj,2
Collin d'Harleville,Schubert,MA-subj,1
Collin d'Harleville,Spoel,MA-subj,2
Collin d'Harleville,Van Elewyck,MA-subj,2
Collin d'Harleville,Van Espen,MA-subj,2
Collin d'Harleville,Van Laer,MA-subj,1
Collin d'Harleville,Van den Plas,MA-subj,1
Collin d'Harleville,Vermeylen,MA-subj,1
Collin d'Harleville,Wagemans,MA-subj,1
Collyns,Communi,MA-subj,1
Collyns,Corthacls,MA-subj,1
Collyns,Courtin,MA-subj,1
Collyns,Damman,MA-subj,1
Collyns,Deisser,MA-subj,1
Collyns,Drieghe,MA-subj,1
Collyns,Duval,MA-subj,1
Collyns,G. Michel,MA-subj,1
Collyns,Gilliams,MA-subj,1
Collyns,Hartjens,MA-subj,1
Collyns,Janssens,MA-subj,1
Collyns,Legaeite,MA-subj,1
Collyns,Lemonnier,MA-subj,1
Collyns,Louwette,MA-subj,1
Collyns,Lucien Cooremans,MA-subj,1
Collyns,Léon Coeckelbergh,MA-subj,1
Collyns,Marcel Antoine,MA-subj,1
Collyns,Materne,MA-subj,1
Collyns,Max,MA-subj,1
Collyns,Meeus,MA-subj,1
Collyns,Mestag,MA-subj,1
Collyns,Mousset,MA-subj,1
Collyns,Peten,MA-subj,1
Collyns,Provis,MA-subj,1
Collyns,Rettig,MA-subj,1
Collyns,Solvay,MA-subj,1
Collyns,Stern,MA-subj,1
Collyns,Van Loo,MA-subj,1
Collyns,Villers,MA-subj,1
Colruyt,Coulon,MA-subj,1
Colruyt,Daniel Regnier,MA-subj,1
Colruyt,Elie Harmignies,MA-subj,1
Colruyt,Emile Ressler,MA-subj,1
Colruyt,Eugène Rikal,MA-subj,1
Colruyt,Franz Dezwaef,MA-subj,2
Colruyt,Frirque,MA-subj,1
Colruyt,G.,MA-subj,1
Colruyt,Gevys Guilmot,MA-subj,1
Colruyt,Gustave Vandermotte,MA-subj,1
Colruyt,Joachim,MA-subj,1
Colruyt,Laesberg,MA-subj,1
Colruyt,Libotte,MA-subj,1
Colruyt,Lina Lefèvre,MA-subj,1
Colruyt,Lorenz,MA-subj,1
Colruyt,Louis Joachim,MA-subj,1
Colruyt,Léo Drix,MA-subj,1
Colruyt,Marcel Achard,MA-subj,1
Colruyt,Marcel Antoine,MA-subj,4
Colruyt,Marcel Lefèvre,MA-subj,1
Colruyt,Marchand,MA-subj,1
Colruyt,Mlle Derville,MA-subj,2
Colruyt,Odette Lhost,MA-subj,1
Colruyt,René Piccolo,MA-subj,1
Colruyt,Rickal,MA-subj,1
Colruyt,Robert Jonckheere,MA-subj,1
Colruyt,Réne Ramlot,MA-subj,1
Colruyt,Speckaert,MA-subj,1
Colruyt,Van Beneden,MA-subj,3
Colruyt,Van Hyfte,MA-subj,2
Colruyt,le capitaine Cornez,MA-subj,1
Colruyt,le capitaine Descamps,MA-subj,1
Colruyt,le général De Kempeneer,MA-subj,1
Colruyt,le général Doutrepont,MA-subj,1
Communi,Corthacls,MA-subj,1
Communi,Courtin,MA-subj,1
Communi,Damman,MA-subj,1
Communi,Deisser,MA-subj,1
Communi,Drieghe,MA-subj,1
Communi,Duval,MA-subj,1
Communi,G. Michel,MA-subj,1
Communi,Gilliams,MA-subj,1
Communi,Hartjens,MA-subj,1
Communi,Janssens,MA-subj,1
Communi,Legaeite,MA-subj,1
Communi,Lemonnier,MA-subj,1
Communi,Louwette,MA-subj,1
Communi,Lucien Cooremans,MA-subj,1
Communi,Léon Coeckelbergh,MA-subj,1
Communi,Marcel Antoine,MA-subj,1
Communi,Materne,MA-subj,1
Communi,Max,MA-subj,1
Communi,Meeus,MA-subj,1
Communi,Mestag,MA-subj,1
Communi,Mousset,MA-subj,1
Communi,Peten,MA-subj,1
Communi,Provis,MA-subj,1
Communi,Rettig,MA-subj,1
Communi,Solvay,MA-subj,1
Communi,Stern,MA-subj,1
Communi,Van Loo,MA-subj,1
Communi,Villers,MA-subj,1
Coppois,Cracco,MineSouriante,1
Coppois,Creuz,MineSouriante,1
Coppois,Deschamps,MineSouriante,1
Coppois,Dessart,MineSouriante,1
Coppois,Faisant,MineSouriante,1
Coppois,Ferrari,MineSouriante,1
Coppois,Folon,MineSouriante,1
Coppois,Henri Lemaire,MineSouriante,1
Coppois,Horn,MineSouriante,1
Coppois,J. Lippe,MineSouriante,1
Coppois,Jean Ancia,MineSouriante,1
Coppois,Jean-Ceaude,MineSouriante,1
Coppois,Jean-Marie de Ronchène,MineSouriante,1
Coppois,Jules-Marie Canneel,MineSouriante,1
Coppois,Karl,MineSouriante,1
Coppois,Lem,MineSouriante,1
Coppois,Liedel,MineSouriante,1
Coppois,Lucien Cooremans,MineSouriante,1
Coppois,Marcel Antoine,MA-subj,1
Coppois,Marcel Antoine,MineSouriante,1
Coppois,Marinùs,MineSouriante,1
Coppois,Martin,MineSouriante,1
Coppois,Mister Van,MineSouriante,1
Coppois,Mlle Arlette Vincent,MineSouriante,1
Coppois,Mlle Delepine,MineSouriante,1
Coppois,Mme Van den Heuvel,MineSouriante,1
Coppois,Moncassel,MineSouriante,1
Coppois,Movet,MineSouriante,1
Coppois,Noskoff,MineSouriante,1
Coppois,O. Siniaver,MineSouriante,1
Coppois,Ochs,MineSouriante,1
Coppois,Paul,MineSouriante,1
Coppois,Paul Leclercq,MineSouriante,1
Coppois,Quiévreux,MineSouriante,1
Coppois,Ray Mu,MineSouriante,1
Coppois,René Dewaele,MineSouriante,1
Coppois,Robert Carlier,MineSouriante,1
Coppois,Rubbens,MA-subj,1
Coppois,Schaelkens,MineSouriante,1
Coppois,Scouflaire,MineSouriante,1
Coppois,Siné,MineSouriante,1
Coppois,Soler,MineSouriante,1
Coppois,Sprumont,MineSouriante,1
Coppois,Tenax,MineSouriante,1
Coppois,Van Cleemput,MineSouriante,1
Coppois,Vanderstraeten,MineSouriante,1
Coppois,Victor De Haeck,MineSouriante,1
Coppois,Walt Disney,MineSouriante,1
Coppois,Williot,MineSouriante,1
Coppois,de Prittwitz,MineSouriante,1
Coppois,le lieutenant-colonel Pieren,MA-subj,1
Corthacls,Courtin,MA-subj,1
Corthacls,Damman,MA-subj,1
Corthacls,Deisser,MA-subj,1
Corthacls,Drieghe,MA-subj,1
Corthacls,Duval,MA-subj,1
Corthacls,G. Michel,MA-subj,1
Corthacls,Gilliams,MA-subj,1
Corthacls,Hartjens,MA-subj,1
Corthacls,Janssens,MA-subj,1
Corthacls,Legaeite,MA-subj,1
Corthacls,Lemonnier,MA-subj,1
Corthacls,Louwette,MA-subj,1
Corthacls,Lucien Cooremans,MA-subj,1
Corthacls,Léon Coeckelbergh,MA-subj,1
Corthacls,Marcel Antoine,MA-subj,1
Corthacls,Materne,MA-subj,1
Corthacls,Max,MA-subj,1
Corthacls,Meeus,MA-subj,1
Corthacls,Mestag,MA-subj,1
Corthacls,Mousset,MA-subj,1
Corthacls,Peten,MA-subj,1
Corthacls,Provis,MA-subj,1
Corthacls,Rettig,MA-subj,1
Corthacls,Solvay,MA-subj,1
Corthacls,Stern,MA-subj,1
Corthacls,Van Loo,MA-subj,1
Corthacls,Villers,MA-subj,1
Coulon,Elie Harmignies,MA-subj,1
Coulon,Gevys Guilmot,MA-subj,1
Coulon,Marcel Antoine,MA-subj,1
Coulon,Odette Lhost,MA-subj,1
Coulon,Réne Ramlot,MA-subj,1
Coulon,le capitaine Cornez,MA-subj,1
Coulon,le capitaine Descamps,MA-subj,1
Coulon,le général De Kempeneer,MA-subj,1
Coulon,le général Doutrepont,MA-subj,1
Courtin,Damman,MA-subj,1
Courtin,Deisser,MA-subj,1
Courtin,Drieghe,MA-subj,1
Courtin,Duval,MA-subj,1
Courtin,G. Michel,MA-subj,1
Courtin,Gilliams,MA-subj,1
Courtin,Hartjens,MA-subj,1
Courtin,Janssens,MA-subj,1
Courtin,Legaeite,MA-subj,1
Courtin,Lemonnier,MA-subj,1
Courtin,Louwette,MA-subj,1
Courtin,Lucien Cooremans,MA-subj,1
Courtin,Léon Coeckelbergh,MA-subj,1
Courtin,Marcel Antoine,MA-subj,1
Courtin,Materne,MA-subj,1
Courtin,Max,MA-subj,1
Courtin,Meeus,MA-subj,1
Courtin,Mestag,MA-subj,1
Courtin,Mousset,MA-subj,1
Courtin,Peten,MA-subj,1
Courtin,Provis,MA-subj,1
Courtin,Rettig,MA-subj,1
Courtin,Solvay,MA-subj,1
Courtin,Stern,MA-subj,1
Courtin,Van Loo,MA-subj,1
Courtin,Villers,MA-subj,1
Crabbe,Defoux,MineSouriante,1
Crabbe,J. Lippe,MineSouriante,1
Crabbe,Marcel Antoine,MineSouriante,1
Crabbe,Picha,MineSouriante,1
Crabbe,R. P. Helbo,MineSouriante,1
Cracco,Creuz,MineSouriante,1
Cracco,Deschamps,MineSouriante,1
Cracco,Dessart,MineSouriante,1
Cracco,Faisant,MineSouriante,1
Cracco,Ferrari,MineSouriante,1
Cracco,Folon,MineSouriante,1
Cracco,Henri Lemaire,MineSouriante,1
Cracco,Horn,MineSouriante,1
Cracco,J. Lippe,MineSouriante,1
Cracco,Jean Ancia,MineSouriante,1
Cracco,Jean-Ceaude,MineSouriante,1
Cracco,Jean-Marie de Ronchène,MineSouriante,1
Cracco,Jules-Marie Canneel,MineSouriante,1
Cracco,Karl,MineSouriante,1
Cracco,Lem,MineSouriante,1
Cracco,Liedel,MineSouriante,1
Cracco,Lucien Cooremans,MineSouriante,1
Cracco,Marcel Antoine,MineSouriante,1
Cracco,Marinùs,MineSouriante,1
Cracco,Martin,MineSouriante,1
Cracco,Mister Van,MineSouriante,1
Cracco,Mlle Arlette Vincent,MineSouriante,1
Cracco,Mlle Delepine,MineSouriante,1
Cracco,Mme Van den Heuvel,MineSouriante,1
Cracco,Moncassel,MineSouriante,1
Cracco,Movet,MineSouriante,1
Cracco,Noskoff,MineSouriante,1
Cracco,O. Siniaver,MineSouriante,1
Cracco,Ochs,MineSouriante,1
Cracco,Paul,MineSouriante,1
Cracco,Paul Leclercq,MineSouriante,1
Cracco,Quiévreux,MineSouriante,1
Cracco,Ray Mu,MineSouriante,1
Cracco,René Dewaele,MineSouriante,1
Cracco,Robert Carlier,MineSouriante,1
Cracco,Schaelkens,MineSouriante,1
Cracco,Scouflaire,MineSouriante,1
Cracco,Siné,MineSouriante,1
Cracco,Soler,MineSouriante,1
Cracco,Sprumont,MineSouriante,1
Cracco,Tenax,MineSouriante,1
Cracco,Van Cleemput,MineSouriante,1
Cracco,Vanderstraeten,MineSouriante,1
Cracco,Victor De Haeck,MineSouriante,1
Cracco,Walt Disney,MineSouriante,1
Cracco,Williot,MineSouriante,1
Cracco,de Prittwitz,MineSouriante,1
Crahay,Dolley,MA-subj,1
Crahay,Gits,MA-subj,1
Crahay,Lemmens,MA-subj,1
Crahay,Marcel Antoine,MA-subj,1
Crahay,Martin,MA-subj,1
Crahay,Massaux,MA-subj,1
Crahay,Mlle Langaskens,MA-subj,1
Crahay,Mlle Marie-Madeleine Wery,MA-subj,1
Crahay,Mme Jadin,MA-subj,1
Crahay,Oscar Biltiau,MA-subj,1
Crahay,René Calés,MA-subj,1
Crahay,Stillekens,MA-subj,1
Crahay,Van Molder,MA-subj,1
Crahay,Verbist,MA-subj,1
Creuz,Deschamps,MineSouriante,1
Creuz,Dessart,MineSouriante,1
Creuz,Faisant,MineSouriante,1
Creuz,Ferrari,MineSouriante,1
Creuz,Folon,MineSouriante,1
Creuz,Henri Lemaire,MineSouriante,1
Creuz,Horn,MineSouriante,1
Creuz,J. Lippe,MineSouriante,1
Creuz,Jean Ancia,MineSouriante,1
Creuz,Jean-Ceaude,MineSouriante,1
Creuz,Jean-Marie de Ronchène,MineSouriante,1
Creuz,Jules-Marie Canneel,MineSouriante,1
Creuz,Karl,MineSouriante,1
Creuz,Lem,MineSouriante,1
Creuz,Liedel,MineSouriante,1
Creuz,Lucien Cooremans,MineSouriante,1
Creuz,Marcel Antoine,MineSouriante,1
Creuz,Marinùs,MineSouriante,1
Creuz,Martin,MineSouriante,1
Creuz,Mister Van,MineSouriante,1
Creuz,Mlle Arlette Vincent,MineSouriante,1
Creuz,Mlle Delepine,MineSouriante,1
Creuz,Mme Van den Heuvel,MineSouriante,1
Creuz,Moncassel,MineSouriante,1
Creuz,Movet,MineSouriante,1
Creuz,Noskoff,MineSouriante,1
Creuz,O. Siniaver,MineSouriante,1
Creuz,Ochs,MineSouriante,1
Creuz,Paul,MineSouriante,1
Creuz,Paul Leclercq,MineSouriante,1
Creuz,Quiévreux,MineSouriante,1
Creuz,Ray Mu,MineSouriante,1
Creuz,René Dewaele,MineSouriante,1
Creuz,Robert Carlier,MineSouriante,1
Creuz,Schaelkens,MineSouriante,1
Creuz,Scouflaire,MineSouriante,1
Creuz,Siné,MineSouriante,1
Creuz,Soler,MineSouriante,1
Creuz,Sprumont,MineSouriante,1
Creuz,Tenax,MineSouriante,1
Creuz,Van Cleemput,MineSouriante,1
Creuz,Vanderstraeten,MineSouriante,1
Creuz,Victor De Haeck,MineSouriante,1
Creuz,Walt Disney,MineSouriante,1
Creuz,Williot,MineSouriante,1
Creuz,de Prittwitz,MineSouriante,1
Cromps,Dirck Lunembourg,MA-subj,1
Cromps,Edouard Yves,MA-subj,1
Cromps,Hellin,MA-subj,1
Cromps,Julien Merckx,MA-subj,1
Cromps,Julien Ponly,MA-subj,1
Cromps,Léon Sanck,MA-subj,1
Cromps,Marc Vanhille,MA-subj,1
Cromps,Marcel Antoine,MA-subj,1
Cromps,Marcel Dubois,MA-subj,1
Cromps,Maurice Fraikin,MA-subj,1
Cromps,Oscar Biltiau,MA-subj,1
Cromps,Philippe Deroy,MA-subj,1
Cromps,Pol Hainaut,MA-subj,1
Cromps,Pol Romain,MA-subj,1
Cromps,René Calés,MA-subj,1
Cromps,René Ponly,MA-subj,1
Cromps,Van Campenhout,MA-subj,1
Cromps,Van Loo,MA-subj,1
Cromps,Victor Duquesne,MA-subj,1
Cromps,docteur Huisman,MA-subj,1
Crowder,Egide Van Gils,MA-subj,2
Crowder,Marcel Antoine,MA-subj,2
Crowder,Th. Meuwèse,MA-subj,2
Crémers,J,MA-subj,1
Crémers,Lantsweert,MA-subj,1
Crémers,Marcel Antoine,MA-subj,1
Crémers,Maréchal,MA-subj,1
Crémers,Nandrin,MA-subj,1
Crémers,Nelly Van de Vliet,MA-subj,1
Crémers,Neys,MA-subj,1
Crémers,Patris,MA-subj,1
Crémers,Rachel Vanderpelen,MA-subj,1
Crémers,Renée Dallons,MA-subj,1
Crémers,Steinhaus,MA-subj,1
Crémers,Van der Leyn,MA-subj,1
Cudell,G. Michel,MineSouriante,1
Cudell,Georges Konen,MineSouriante,1
Cudell,Horn,MineSouriante,2
Cudell,Janssens,MineSouriante,1
Cudell,Jean Dratz,MineSouriante,2
Cudell,Marcel Antoine,MineSouriante,2
Cudell,Mardulyn,MineSouriante,1
Cudell,Martin,MineSouriante,2
Cudell,Mme Dergent,MineSouriante,1
Cudell,Mme Holender,MineSouriante,1
Cudell,Peter Ier de Kersterbeek,MineSouriante,1
Cudell,Piron,MineSouriante,1
Cudell,Plhilipps,MineSouriante,1
Cudell,Randaxhe,MineSouriante,1
Cudell,Van Beuren,MineSouriante,1
Cudell,Williot,MineSouriante,2
Cudell,généraux Piron et Martin,MineSouriante,1
Cuvelier,Dr Lust,MA-subj,1
Cuvelier,Fernand François,MA-subj,1
Cuvelier,Marcel Antoine,MA-subj,1
Cuvelier,Max,MA-subj,1
Cuvelier,O. Goossens,MA-subj,1
Cuvelier,P. Celis,MA-subj,1
Cuvelier,Puttemans,MA-subj,1
Cuvelier,Péruchet,MA-subj,1
Cuvelier,Van Neck,MA-subj,1
Céel,Fernand Servais,MA-subj,1
Céel,Fursy,MA-subj,1
Céel,George Garnir,MA-subj,1
Céel,Henry Enthoven,MA-subj,1
Céel,Hélène Lefèvre,MA-subj,1
Céel,Jacques Lippe,MA-subj,1
Céel,Jean d'Osta,MA-subj,1
Céel,Jef Kazak,MA-subj,1
Céel,Kervyn de Marcke ten Driesche,MA-subj,1
Céel,Marcel Antoine,MA-subj,1
Céel,Marcel Lefèvre,MA-subj,1
Céel,Rina Ketty,MA-subj,1
Céel,Robert Carlier,MA-subj,1
Céel,Roméo Cariés,MA-subj,1
Céel,Yvonne Sarcey,MA-subj,1
Céel,Zappy Max,MA-subj,1
Dacosy,G. Michel,MA-subj,1
Dacosy,Georgie Crane,MA-subj,1
Dacosy,Jean Delhez,MA-subj,1
Dacosy,Joe Blendy,MA-subj,1
Dacosy,Lewis Cools,MA-subj,1
Dacosy,Marcel Antoine,MA-subj,1
Dacosy,Marcel Etienne,MA-subj,1
Dacosy,Wangermée,MA-subj,1
Daemen,Georges De Hens,MA-subj,1
Daemen,Hoffman,MA-subj,1
Daemen,Marcel Antoine,MA-subj,1
Daemen,Nicole,MA-subj,1
Daemen,Rolan,MA-subj,1
Dalbret,Georgel,Radio,1
Dalbret,Lise Coliny,Radio,1
Dalbret,Marcel Antoine,Radio,1
Dalbret,Théo Parlon,Radio,1
Dalbret,Yvette Guilbert,Radio,1
Daltzenberg,De Coene,MA-subj,1
Daltzenberg,De Ridder,MA-subj,1
Daltzenberg,Decae,MA-subj,1
Daltzenberg,Fany Prils,MA-subj,1
Daltzenberg,Fauconnier,MA-subj,1
Daltzenberg,Favere,MA-subj,1
Daltzenberg,Genotte,MA-subj,1
Daltzenberg,Goes,MA-subj,1
Daltzenberg,Lambeau,MA-subj,1
Daltzenberg,Lasseron,MA-subj,1
Daltzenberg,Leuridan,MA-subj,1
Daltzenberg,Lucigny,MA-subj,1
Daltzenberg,Mahy,MA-subj,1
Daltzenberg,Marcel Antoine,MA-subj,1
Daltzenberg,Marcel Savières,MA-subj,1
Daltzenberg,Mathieu,MA-subj,1
Daltzenberg,Ponchielli,MA-subj,1
Daltzenberg,Renoz,MA-subj,1
Daltzenberg,Rimsky Korsakow,MA-subj,1
Daltzenberg,Schouten,MA-subj,1
Daltzenberg,Schubert,MA-subj,1
Daltzenberg,Spoel,MA-subj,1
Daltzenberg,Van Elewyck,MA-subj,1
Daltzenberg,Van Espen,MA-subj,1
Daltzenberg,Van Laer,MA-subj,1
Daltzenberg,Van den Plas,MA-subj,1
Damman,Deisser,MA-subj,1
Damman,Drieghe,MA-subj,1
Damman,Duval,MA-subj,1
Damman,G. Michel,MA-subj,1
Damman,Gilliams,MA-subj,1
Damman,Hartjens,MA-subj,1
Damman,Janssens,MA-subj,1
Damman,Legaeite,MA-subj,1
Damman,Lemonnier,MA-subj,1
Damman,Louwette,MA-subj,1
Damman,Lucien Cooremans,MA-subj,1
Damman,Léon Coeckelbergh,MA-subj,1
Damman,Marcel Antoine,MA-subj,1
Damman,Materne,MA-subj,1
Damman,Max,MA-subj,1
Damman,Meeus,MA-subj,1
Damman,Mestag,MA-subj,1
Damman,Mousset,MA-subj,1
Damman,Peten,MA-subj,1
Damman,Provis,MA-subj,1
Damman,Rettig,MA-subj,1
Damman,Solvay,MA-subj,1
Damman,Stern,MA-subj,1
Damman,Van Loo,MA-subj,1
Damman,Villers,MA-subj,1
Daniel Regnier,Emile Ressler,MA-subj,2
Daniel Regnier,Franz Dezwaef,MA-subj,2
Daniel Regnier,Frirque,MA-subj,1
Daniel Regnier,Fuston Bernard,MA-subj,1
Daniel Regnier,G.,MA-subj,1
Daniel Regnier,Gerlache,MA-subj,2
Daniel Regnier,Germaine Kinon,MA-subj,1
Daniel Regnier,Himeleers,MA-subj,1
Daniel Regnier,Jean De Smet,MA-subj,1
Daniel Regnier,Jesset,MA-subj,1
Daniel Regnier,Joachim,MA-subj,2
Daniel Regnier,Juliette,MA-subj,1
Daniel Regnier,L. Georges,MA-subj,2
Daniel Regnier,Laesberg,MA-subj,1
Daniel Regnier,Mandalle,MA-subj,1
Daniel Regnier,Marcel Achard,MA-subj,1
Daniel Regnier,Marcel Antoine,MA-subj,3
Daniel Regnier,Maurice Verschueren,MA-subj,1
Daniel Regnier,Max Orlet,MA-subj,1
Daniel Regnier,Mme G. Kinon,MA-subj,1
Daniel Regnier,Philo Regnier,MA-subj,2
Daniel Regnier,René Piccolo,MA-subj,1
Daniel Regnier,Rickal,MA-subj,2
Daniel Regnier,Robert Just,MA-subj,1
Daniel Regnier,Van Beneden,MA-subj,3
Dany Walter,Dix Dix,MA-subj,1
